Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Damansara Jaya, Petaling Jaya",2900000,Petaling Jaya, Selangor,6,"Damansara Jaya, 47400, Selangor",Freehold,Partly Furnished,3500,"['Kitchen Cabinet', 'Garage', 'Air Conditioner', 'Balcony']",5,4.0,Semi-detached House,828.57,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j0gwad49d2c0-6e84-41f9-9236-fd8c2b9ff3eb_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zgg49769042d-a927-40c8-a04f-f2d4244ef481_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gk0n90d7bd93-b3fe-4de4-9b28-c6093d88991f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-42wp5279d92c-06d7-487c-9de8-30be93618e05_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-758z2bce72f8-05e0-45a0-9f07-b7955776b60a_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u9kg65550464-a1ae-42c4-b000-a7b88acc9b91_404x294.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dtzwc19034b1-bdd2-46c4-8c85-c554ea72c234_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-asj05e292045-5f4a-43df-9e12-6378437993dd_416x294.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1c2g6bb78c22-4a95-41d6-8a97-385297396cad_412x598.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j4aa2166ae08-57b5-4c70-ae26-6878201773e0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ex8c4b37a177-ffd1-4aa1-a16e-c6d1246c9dfd_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-067n7c19fcc8-e562-482b-b663-d2646770f495_392x299.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r5xqfc27f11e-6bf3-4570-bc5b-2f2d2b8ae2bb_394x306.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-frfod5761cca-e20b-43b0-aaa0-a35c390789eb_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-60q2dd267fcc-41ce-4399-bb12-a3efe40fcaa6_866x1154.png'}"
"Damansara Jaya, Petaling Jaya",2550000,Petaling Jaya, Selangor,5,"Damansara Jaya, 47400, Selangor",Freehold,Unfurnished,3500,[],5,4.0,Semi-detached House,728.57,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0fl8bf27b9a9-99b5-4e6d-8fc7-610659fceea9_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l8k0964c0ea1-a6bc-4b20-ad1e-fd6986f3a980_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j9q8301e4006-77b2-4c09-a3a9-fb78ce1b5bea_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ea0s238e5e98-0c57-4c22-8f10-3a7c34fc166b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vfhbbf48a2fc-f304-4fa9-9a63-86c9b42c91ea_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jewkd2c5f2b6-7cb2-4cde-a094-0a0536ff91d3_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h6be0c1eb410-7978-409c-8f53-08098823b05f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hh6jc60fe3ac-5c5a-4e50-a330-050640fe3073_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w9slaaf940c6-5533-4b53-9fe9-edd0ef306295_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7bpebca45e81-270b-4679-8cd5-71f26049cfa0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g8x34a03ee45-3c5f-45d1-9bbf-b1784a123510_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hmtgbf7fb3fa-8d87-41e5-b6a0-46c5ae134aab_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sqo02cba0be0-0d71-4e4c-8731-38e7fb47985b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n0x5139cf231-f66f-4e50-bbaa-23d41c304c69_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y7gjc73a2a35-8fc0-443f-9931-29192640dd45_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r6as7ec278af-7f83-4ef4-a7ea-2db63856d4c4_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-74lmabd72030-f190-4ec6-ac90-05742a0d6f18_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ppk72e0366e1-8aea-405c-b299-f20abc0a6ee6_1153x865.png'}"
"Damansara Utama, Petaling Jaya",2950000,Petaling Jaya, Selangor,5,"Damansara Utama, 47400, Selangor",Freehold,Partly Furnished,3500,"['Kitchen Cabinet', 'Air Conditioner', 'Garage', 'Garden']",6,4.0,Semi-detached House,842.86,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-awfn2a9abf30-2d6f-4f91-8011-a56030333c89_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-72zc8784c11d-e6f8-482e-b617-e8385d098376_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9en91ea30809-506f-4dd1-b5a2-5617e8b2b62b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hj3523b1bc48-4dac-4c96-af76-b9fcf1ab06c7_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cuk48b80c47b-2dbb-4a8d-bc60-e7ab5baaf927_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lvyf7164ae90-460b-4a1e-a193-4dabd5076b32_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x5m6b1a29532-1044-4b03-88b4-21559cf29ed6_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k88pb605dbda-d90b-405c-83c0-5e60f625995a_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-84i621c95e71-7b76-4e75-aa19-1b348d52099b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1qu0941bac33-a360-4342-a78d-32a1d57e9d6d_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tgft0768d4f6-35fc-404b-8d23-dafeae759866_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tmfc6fb956ba-2d6a-48a8-bdc9-28727a72e640_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uszt34265c65-4c4b-4aa1-92bc-025414820558_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8t09059438a3-4542-452e-8714-9ffdd934cc3e_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-48rz45469261-1745-4145-bba4-f20f623392a2_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3utrc9badf3b-377a-474f-9d27-1ef35ee15ea0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gask67327e72-0401-4b63-886b-e26786a60f75_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p80z3986207c-95f7-4034-935c-34604e12b60c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8ddlfaebce47-780a-4ffd-86d8-d38d3b64963c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0o5y1a6bcce1-9f20-4278-9df1-fd291abec0e5_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5u9i93188e80-8789-4d33-ac05-12f72bdbe06c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y5f0580f7a64-082f-4a62-b9a5-846e1cc253e0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-546m0b2092a7-c4ba-49db-8ba7-5333d06e7a3b_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ktxe781b417-b6df-40ce-8557-7d0fd3262c34_866x1154.png'}"
"Bukit Jelutong, Shah Alam",3400000,Shah Alam, Selangor,8,"Bukit Jelutong, Shah Alam, Bukit Jelutong, 40150, Selangor",Freehold,Partly Furnished,5588,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bath Tub']",7,,Semi-detached House,608.45,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x7tba654e5eb-0e97-4490-991c-e234c25733c0_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xq1f14ed02ed-2454-482d-bc81-c1a0c21bc452_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ved05a3d5d31-4ad0-441a-aa29-9e30df817607_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1q8135263b25-ec64-4363-ae37-26a2c996d91e_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bjyh5836c915-e133-4688-9fb5-18b1eace7008_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jg4caaba0e29-6bef-42af-8678-9c97118164f1_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mrfu4b233186-bda7-4e00-b95c-3d5174ad8a29_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dldm96effaa9-2bd0-4a20-9bed-ffebc2c16ad8_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4pxv4adc1586-40f7-4329-a9da-6f24f80d4709_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u1p53f75b2fe-366b-43df-98e2-175be4173d6a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bb7jd58ef3e3-a72b-439f-8d27-eafe6463af0a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7z8oe6643459-f190-4ac3-9596-a28ecd2af81b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3gq181ca01ac-de33-45b3-85a1-168e528f955a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o2uda475fbec-9820-49b7-b735-e29af4397767_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vk6u7f119067-f0b2-403f-8bda-6adbdf4be9aa_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yrgd1fdab9af-80b2-49af-b595-366f57273c70_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mdn613ec49db-f4c2-4da7-b5f0-5fa45dedf7e1_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h4nb5d8aaaf3-818a-4cbe-8946-6c638d7c036c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cpt74c7c3797-8c9b-4ce2-9a6d-b5917f560687_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gymg00ba6a6e-31aa-4092-afc0-3ee13069075b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5lhn3f5a0e80-f702-4a47-b6fb-3e9d13d951b1_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oewud13d6bb6-cf03-4e6a-a2bb-cb1bd7ffc6cf_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0tzbed47781d-4a47-4953-8b28-3370f3f14da3_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fryr7444ceef-1cfb-4f59-8817-3d9bd43faa87_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-71fb6c958cb9-643c-44e8-a6e8-4bd453db734d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2yqocdc40459-073c-40e9-bae6-0b1ef70b6780_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zuqkb28bd2f3-8437-4722-a89c-9b548c8e5122_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-keu0cc091ede-3363-4f7f-9224-0c3000bcdbbe_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b0a817a2e7db-ff62-492a-9914-5a41ce8da9d5_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w4d122fab898-6e0c-42eb-936b-9f685dac6b30_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vd6ofeb296f3-b539-496d-bcde-29e66f6fd7fd_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5i72707b961b-d403-4614-bf97-5d831b58398c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b43naf50a3e6-6844-4ee3-a66d-635cd09e53ad_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iktrae734a3b-75ef-45c8-9a47-03c3bce9ca7b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cmef263bbf8f-a8c8-4011-9409-8053eecba066_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5ko68d536a96-4ba9-41e5-8cc1-8cfdfff42331_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4du78f56280b-e193-4fb2-92ef-1c6ac3bf3ca7_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ndxed9093e4f-a8a9-4be6-a6bb-38ba77d4396d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q5paa23cb38f-4f0e-440b-bde9-61f2aab3680a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pps820d4c702-60d2-48ff-aada-c21ec4102da1_4032x3024.jpeg'}"
Kuchai Lama,1988888,Kuchai Lama, Kuala Lumpur,6,"58200, Kuala Lumpur",Freehold,Unfurnished,3000,"['Kitchen Cabinet', 'Garage', 'Bath Tub', 'Garden']",5,2.0,Semi-detached House,662.96,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oc3w9e7d21ed-9300-47a1-9a77-b57837643a16_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hjnhcc06211e-b133-4b29-99cc-4c4947aea315_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e20r7a24615d-56d5-4188-a364-08b83b74ad63_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b0nef2ee5665-003a-4aea-8812-3d3e752a86b0_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hk4td8e2ed06-9c6a-4e2c-9175-77cf12aa0600_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o3eba3b47d3f-d263-43a9-acba-72cef64fda43_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pu9jd4ae3785-2606-45c8-9caa-04fa22c26de3_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ozccd657f90a-d3f5-42f0-94bd-7b4befc014de_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-akhb8f66b90a-608d-472d-92a6-07658643a4e8_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4dco590d18e6-b1ef-4669-8550-d62cff466459_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-407ia5036f05-fcd2-425a-b0a4-675c49c3a948_3200x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j4ygdb9f595d-3a4c-486c-9990-1ed297c83a1a_3200x1440.jpeg'}"
"Bandar Dato Onn, Tebrau",1450000,Tebrau, Johor,6,"Jalan Perjiranan 12/x, Bandar Dato Onn, 81100 Jb, Bandar Dato Onn, 81100, Johor",Freehold,Unfurnished,4300,['Balcony'],4,2.0,Semi-detached House,337.21,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bje76e744841-f8ca-4ba4-9c5f-585bbb0bf14f_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4bj418b000e9-e693-4cd4-b40a-16a443918bda_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2iyib0c5dc99-084d-4957-b12c-75ee1ccb1a47_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-12io9da494af-83f5-4410-8d3a-e77c502adc9b_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1ickb8fdca28-ee1a-4b0e-95b2-39a26fc53439_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ibxa912312af-ec51-482c-bb99-3eb1c40503c4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s0nb1848bc71-fb15-4ab1-8c76-283df26a89f9_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2srye9dd6dd0-c45b-4f73-91b0-6036f9a854bb_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ww7401e561fb-9118-46b7-b822-74cef7bd91e6_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-67ez60212356-49b9-4341-a004-911515307edc_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ixncb105708-8aa3-4bc2-bda7-8eb8ac81f0a4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xj08ef8ff5c3-47db-4cb7-9d75-4a134d145e78_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nhat392ce724-edd0-4b40-a84c-5ddc25e5a898_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8bxg42a38492-01e0-4344-9131-e9c81ad740fc_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8y8f6f360951-eec4-4c7c-b12b-b4dc98894acf_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-59ffc871fa2b-880d-4235-a4f4-185190521eda_1280x960.jpeg'}"
"Taman Melawati, Ulu Kelang",3088000,Ulu Kelang, Kuala Lumpur,8,"Taman Melawati Kuala Lumpur Selangor, Taman Melawati, 53100, Kuala Lumpur",Freehold,Unfurnished,6800,[],6,6.0,Semi-detached House,454.12,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-otmo879e66e6-73a6-4dae-a082-b4a20ee8ef6a_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cbqj295dc274-c0a2-4df2-82bd-28667424cc6c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iqer557b55d1-b178-48cb-b3bb-832ccaa3e2fb_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q4zw5197c8c7-1edc-40de-be2e-e0ac9543be53_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9oex805759c7-2921-4ebc-a6ee-50d27cf7c1a7_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ciq0773c94db-103b-4eb2-91ed-1d540f12d37c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wsf33b61a648-0329-4548-b710-ac06162c890b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g69p5a662971-53eb-4c0a-85a0-2136d967735c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a6eqd3a7ecea-f244-4883-a328-8ca1fdcead1a_1290x2796.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bu3427b0a743-c125-4ed1-b526-2e9aa1e632a2_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kn9o1e3dee39-a597-46c6-aca7-e2967ddb366a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-519y4692def5-6bfd-48c2-8585-81b5da1f0ed0_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9z5p5ec75141-83ff-471f-859d-5919eb91a220_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6d6uc2c6ec87-06c1-437a-ad63-0624eafa95ea_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fw5lf3190515-514e-4d60-97ed-b0c597bc1d86_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r1kkdabe4880-02f0-4b40-9e53-634185c5b113_2193x1645.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5c3r37e18dd7-dce7-49d5-a673-c868dfff0fc6_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-27iz67a718fb-b485-43b9-b03b-2c672af5231b_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qj6029cf5843-f1c9-4b7e-b6a9-4b85fbc3a278_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b1nl80861a33-82d7-4a0a-a2f6-7fb5ba3e04f6_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eog3cafca10f-bcbf-483f-ba15-01d30c4d7deb_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kun6dd583dc3-b602-48d6-a7ec-c9e01dd97108_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vt5m51cf561f-db45-43b3-a8a4-c5b71fa12935_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3q8d5ffaa3fc-dd4b-498f-a9c1-d85ab2263933_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xrh570f2dbb7-7bf5-4883-ba8f-1edbbbd59f2f_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-92n90188614c-4290-4a1a-8e50-fab764937e9c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-byya8379a439-c5ce-4a34-93a0-a2e30c6a880f_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t3qy658bac38-31b4-4347-9866-416d3d2cde8e_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9a4x4f8751e7-731d-4157-b1f8-3074d787bd25_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ek7z7301806c-2800-415d-a017-b6a944f914e2_3024x4032.jpeg'}"
"Setia Ecohill, Semenyih",528000,Semenyih, Selangor,4,"Setia Ecohill, 43500, Selangor",Freehold,Unfurnished,2500,"['Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Gym', 'Clubhouse', 'Jacuzzi', 'Wading Pool', 'Badminton Court']",4,4.0,Semi-detached House,211.2,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v21oed90e3b1-b99c-4129-bc77-68dc6cf77971_1080x828.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-grxa0eea4946-d549-4874-9cc6-5a0a12ab2f4f_1080x826.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qtdlb044f2f8-47be-4d7f-8533-9e4478543756_1080x821.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1azocaff00d0-7e26-4556-aa41-54d40a6ec1a5_1080x823.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dfeaa702adc9-4015-4aed-bdda-e95db4221b04_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tkc950050c3b-a6de-41c6-afa8-ef6b0998d394_1080x823.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pqm81c5d477d-e340-4505-a451-94ef211ff471_1080x819.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t9cye11f86d1-9eda-4aef-a4d7-450f56ea44c0_965x781.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j683bd0082ca-aa0e-4af7-aa52-f3b7797ebc56_1080x826.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0160653036f3-1258-45fb-8289-432b43b0e8c1_1080x816.jpeg'}"
