Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Sunway Velocity 3, Cheras",863000,Cheras, Kuala Lumpur,4.0,"Jalan Shahbandar, 55100, Kuala Lumpur",Leasehold,Partly Furnished,1076.0,"['Kitchen Cabinet', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Cafe', 'Badminton Court', 'Basketball Court']",2.0,2.0,Serviced Residence,802.04,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yoiocc444384-43a5-42f2-9336-eebd7887d07e_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ryyke100a25b-83cd-4bc9-9d2e-dd5bd84aebf4_1280x630.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lmzsf8eb0ee6-00ee-4000-b51d-ff8b7d6b820d_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-65ii6836d336-3e7e-44b4-af6f-900d31ebf761_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rd0a9916dea2-65e5-4828-9991-e5bfd4a59367_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g6mp754fff57-5126-4024-88ca-60a30f752a3a_600x400.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r63md8106ff5-5fa7-41ae-93a1-8758f3d7c20e_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-62nn6918cd8c-35ab-4f9e-9d95-7381f0ebe4f2_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ydkvf8c79d1f-6df0-4104-97ef-aee484b4d382_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6akwa6febb1e-c3f6-4105-b078-c1076fc38e2f_1920x923.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e8r0751697cd-43d5-49f1-8651-23d44a135daa_6000x5000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aboeae17bdaa-8b37-4cf5-8de7-ac9857f5b422_2880x1900.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bl9090314337-39db-4184-9d72-549c2e0bc11a_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4mnzea5151e6-12b2-40aa-a269-8c54a4c85b27_1500x1300.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p2h5d20f4f7b-d2f5-4543-aacf-26952bd67ec6_1920x960.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-18lo59aca288-8390-480d-a32c-f0bf314bf44b_600x400.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ejnr12a0318e-57d8-4a5d-b96a-b9528d9ffadd_1500x1300.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-twfhbd6d86e9-e682-4295-a94d-39559fd0ca71_1920x1180.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ysifbe204ccc-63f2-4363-a4b0-ce37f17ee96d_1500x1300.png'}"
"Orion Residence Bukit Bintang, Bukit Bintang, KL City Centre",3917800,Kl City Centre, Kuala Lumpur,3.0,"Jln Gading, Bukit Bintang, Bukit Bintang, 55100, Kuala Lumpur",Freehold,Unfurnished,1329.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub', 'Garden']",3.0,1.0,Serviced Residence,2947.93,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ohey9328c760-c0d3-44cd-a81f-dafed886b0e3_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-42nv474b3954-44d7-457b-a8f1-e88f3f35b445_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cyls0f69727c-da64-4924-9d9d-b70785b11869_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u44r465a37e5-abbb-4c21-a590-715adccd77db_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wjzz3925bb40-b5c6-417e-8442-d52a37d8a4f6_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m034d5c78001-db42-43b5-867d-74baae1820ce_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wgvtb01d6ee3-0807-4d4f-a764-cda7cd93aaa7_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o1e9580c9138-856d-491e-a64d-cc85d1e59b4c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cia319851b49-3910-4873-aaa9-3599ebf8d92c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-72wabc47f643-eed5-4791-8ab4-34bc3e7d35af_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yl4x0aa33f82-053b-462f-91ce-9fd9e2d2b29b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tpe5fc3846b7-bbc3-48c9-ab6b-68003cffeadc_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mpxx4f397b1d-5aa5-4e0b-9e85-0e9657847015_2560x1920.jpeg'}"
"Damansara City Residency (DC Residensi), Damansara Heights",4680000,Damansara Heights, Kuala Lumpur,5.0,"Jalan Damanlela, 50490, Kuala Lumpur",Freehold,Partly Furnished,2982.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Squash Court', 'Business Centre', 'Gym']",5.0,5.0,Serviced Residence,1569.42,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1roc9c43a443-f673-4f0d-844b-058b99714bac_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fjeeacfc92b4-960d-4860-8819-dea3badcdbd9_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xg9hd7d0850f-081d-462a-85ab-25aea4db2f10_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i5ne08470a93-b4e7-41de-bb9f-10f7c09f0054_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hn8756959b98-cf20-4299-866a-ba9034e6298f_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p2tw5639effc-e0a0-4790-b645-1702f2d7a864_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l9zo0df2e027-7cc7-472c-9bb8-7a3dc3558b34_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ojahe9bea299-9cd2-41b6-9a4e-dfc6e3a9f159_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6ode5f52f172-0d6d-43a6-80ab-e238a4d79e5c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5kus29ddb962-72a8-4d9a-b663-de4cf9d23047_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qs2y3560c090-ba13-45d9-8b1f-e32b393bcf4c_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t5dz78887a58-18c1-4800-a05b-a08c8305692f_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7kxj0dd5dba1-5acc-4481-8cdb-941d29f6d16d_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dd5o8c41a337-7462-4873-a102-3151ef6ef19e_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j54r7882e6a3-6294-4457-a652-9cd1880f337f_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f350d900f2a9-c6b5-48f1-8259-51f9feacf903_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mi5w99d4f6be-a84f-4aa1-ba20-54facc841a80_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l04n97c55e7f-08ef-484e-a568-913164c789fe_4032x2268.jpeg'}"
"Sinaran TTDI, Taman Tun Dr Ismail",1390000,Taman Tun Dr Ismail, Kuala Lumpur,3.0,"Jalan Tun Mohd Fuad 3, 60000, Kuala Lumpur",Freehold,Partly Furnished,1680.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool']",2.0,2.0,Serviced Residence,827.38,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jshy3d394334-a4bf-43af-ba2c-22970d21ef2b_3264x2448.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v4qaf451ca83-8d59-4c51-ac15-b930a617c0ea_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ahq83514a754-ca1e-4e82-bb32-f02bace6c673_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7v904516eb97-a595-4d90-8e02-19c0796b97e1_3133x2351.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ktnda0639010-3903-471a-9d54-a79e418b10e1_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0il9117eef00-5c95-46cb-864a-1ff931127e9e_3257x2443.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xc45a4d8889e-f797-4689-87e8-0b280024cb73_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o7gs2c7f7a35-270b-4285-85d9-42d4e1a8a9d0_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uphg4ac077c7-60b7-483f-97ef-cbe9212b714f_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nb1e5b93fa39-2b52-4e8b-be41-0b233d371d24_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6sqp497ae1df-71a6-4490-aaa8-d446b2917cfe_2448x3264.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nylffe59a20a-1e1a-41d5-a74c-ffa21bae7f08_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-78o87cab61aa-ef6a-43c6-8711-70adf5075874_3181x2423.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jy7i994a18b0-bc21-485a-b533-e2a0d7313c1b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l8gx2d24fba3-441c-4181-89cf-3d4645076326_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-whrbfabea412-95e6-47c2-b0b3-48484ea2df90_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a59t2c8af1fe-3855-44d6-8beb-ee96bbdf2acf_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-16hzde925514-0caa-4da3-8cbd-430592ca4003_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fsgea4884be8-ff13-4d1c-b310-eb89a11d6664_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tmn1bdd83a0d-15fb-452f-8b5f-efd9a9bf1a71_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0ch4f93500d3-7147-41b5-9afb-70c4965c7931_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0rb205662438-a87a-46b0-b8a7-7babb3165314_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-22765e5ff1d9-0404-4d07-b38d-5fee3ff72e16_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ikfucadc944a-57db-4bb5-b3c9-f55f1ba2b736_4032x3024.jpeg'}"
"Platinum Lake PV 21, Setapak",408000,Setapak, Kuala Lumpur,3.0,"Jalan Usahawan, Off Jalan Genting Kelang, 53300, Kuala Lumpur",Leasehold,Unfurnished,1040.0,"['Balcony', 'Kitchen Cabinet', '24-Hour Security', 'Swimming Pool', 'Playground', 'Parking', 'Jogging Track', 'Business Centre', 'Gym', 'Retail Stores', 'Cafe']",2.0,2.0,Serviced Residence,392.31,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5m8ae4b55f20-b007-4525-ba7b-0de9661bc8aa_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nb9e753b4884-9004-4d87-ad89-92f9551c9541_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zdap4f232ca9-e0ba-40a3-9163-68c2f763a086_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0c4t88b184e8-8d36-4f23-92b3-03aaaaa89526_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-arluab7b1886-bdea-4074-ba05-d891cb98cc5f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gezg97041616-a19c-4b15-ba83-a5a6e0356de9_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jndy3053b754-9dcc-4c91-88b8-2d2cc67a3111_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-76rtc028a8bd-1de1-435b-9cbd-e1d4d877eae6_960x1280.jpeg'}"
"Shaftsbury Putrajaya, Putrajaya",334800,Putrajaya, Putrajaya,3.0,"Putrajaya, Presint 1, 63000, Putrajaya",Freehold,Unfurnished,1000.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security', 'Playground', 'Badminton Court', 'Parking', 'Gym']",2.0,2.0,Serviced Residence,334.8,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zxbs5d6057ef-d2f6-4526-939c-8fc45903717f_960x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6pmsa85de097-1459-46b2-ba45-3228247abcad_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uozo05cb3870-9147-4131-b906-42c8d45a9a57_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bx268cf3e7ed-f458-4fe6-bbb8-443b359330e0_720x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eufcec51d562-6491-407e-8314-2d946d7c312c_960x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-79s977416fa6-3040-4f71-824e-7c9dc2103f2d_720x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4w5m2922fdd0-a97a-4b58-bb1d-7e5a5136639f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7oy609dbb5cd-b179-46e8-a97a-fa08d4a34bad_960x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pq38594b8745-4bcc-4852-9bea-583eec96916f_960x720.jpeg'}"
"Orion Residence Bukit Bintang, Bukit Bintang, KL City Centre",1380000,Kl City Centre, Kuala Lumpur,,"Jln Gading, Bukit Bintang, Bukit Bintang, 55100, Kuala Lumpur",Freehold,Unfurnished,491.0,"['Bbq', 'Parking', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Cafe']",1.0,1.0,Serviced Residence,2810.59,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l0unaf17afaa-2787-49f8-b53d-639604a37744_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oboy59c1f03f-8407-40f9-9ccf-05c01ce75215_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ksjhe5684f23-9114-442e-ab05-2fffe251d049_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uksic3237434-d19f-4c66-bbbc-f92acbedb9d3_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fi1veec674eb-0cfd-4e5a-be51-91b0671b6807_1280x1143.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bawpd2209148-3d44-4cfb-8164-b55cc003db5e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d6fi060e8799-3907-460b-ac04-96a7cb92412e_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7udi3c9c9bf7-5107-45a1-9bae-6f9a47195b09_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-32ema67e1a92-ddf9-4457-a6c7-2eaaebdbf3df_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-53kj1034992d-5f70-4d58-b537-682115e72d5c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qrox46f00626-7816-4865-a5d2-8e37ec911a75_1280x1018.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-42x93823b86a-08e8-4f75-9f0a-1a6bdd5f2066_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1686ded9f698-b837-4229-ab97-eddab0dbc1b3_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qg3n540b27a8-c0cd-4d43-94cf-054da2d2d1c7_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6qy491d77e35-b5c4-4a51-93a0-7b4fa69e6c6d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y71oc1f6512c-7c94-40a4-9f13-693b0034504a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zknw76193644-9699-4f72-8710-2993a6886f7a_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sjxza87c0b7f-ecd7-4a95-85a8-335862d83395_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-25cd20f55b2e-a191-4a54-8b59-dc00cc308c9f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kazifad6da8b-4bd0-418f-a78c-1a786a70b21c_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m73b3b438cb5-c1bf-492a-b91e-a32eafe1d94a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s0ura8680b36-aecb-418a-88df-0d994450ad43_791x1280.jpeg'}"
"Orion Residence Bukit Bintang, Bukit Bintang, KL City Centre",7800000,Kl City Centre, Kuala Lumpur,6.0,"Jln Gading, Bukit Bintang, Bukit Bintang, 55100, Kuala Lumpur",Freehold,Unfurnished,2658.0,"['Kitchen Cabinet', 'Bath Tub', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Sauna']",5.0,3.0,Serviced Residence,2934.54,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nik37e91fd69-8818-4c1f-b083-adfef19e0912_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fu060cdaffc8-8357-4272-8be0-a62375cbcc22_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7vxr788b32c9-a4dc-484c-ae58-1f5e9d46edf0_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-utz218dfec77-f751-440c-b8f1-2dfa726aaaf9_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w561d5c96210-9903-4f50-a247-9798d2ccac97_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ub2sb811f467-c096-4aa9-8ae4-26f69ab767e3_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ybjx1e06ee6c-c1d1-4fa0-b498-863897facf1e_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4my30ef47e1c-b5c3-4986-9e8e-44089f533782_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tawq2b1f903a-bd4c-48ae-9522-a070bcaa1dbd_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c5pz3aa6ab28-4588-4205-8efa-d429f16776a0_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qdyz6b32a722-dd0f-49bc-b304-40dd8f1d5475_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hfvzf403a41c-11d2-449b-957c-a9318a13a390_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-olps8dbe0e6f-368e-47e2-83c5-c74677ded3b8_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-edybcbd6109d-a756-4b47-82e7-676b71d65d4e_2953x2186.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-62o8145a5a97-0ea4-45fc-ae72-4a20b779345f_2560x1920.jpeg'}"
"The Leafz @ Dedaun, Salak Selatan",750000,Salak Selatan, Kuala Lumpur,3.0,"Sungai Besi Highway Jalan Hang Tuah 2, 57100, Kuala Lumpur",Freehold,Partly Furnished,1409.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', '24-Hour Security', 'Swimming Pool', 'Playground', 'Gym']",2.0,2.0,Serviced Residence,532.29,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e3hja8e498f1-ad98-4cdf-8efd-dca0d9ded255_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qn526f1025dd-3222-4b63-9b83-56d5749836f1_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fodw5685b7df-5052-41f6-a2f3-1cbe24daecf0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r1x9bdbee56d-3f2f-468f-9b7a-98621bb1b577_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8x677945b640-e28d-4892-a0c3-8b772ab149a5_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uqr338eb093f-0137-4b91-95d3-f4022ceac01b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6n9j0fdeeff9-5aaa-43c2-a9ba-4383c5b346cc_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l6m0334bc60c-bdc5-420e-aaf0-5ac1a96ec04f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vhf9bbe1bcbf-47e9-4422-b1d5-d5a54916c757_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2xo3946d025a-ed77-4b8b-b76a-4cf83cf0ae56_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ya3wb8c08a62-d11c-4ced-8be7-f8db5b687bcc_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8k09e8191907-af45-4023-8342-64cce7f30128_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fu4de6bdd3d9-d092-4791-9034-a86d34b8da1b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l84n65fc168c-47c7-4205-a0da-9548c1dc9ebb_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7jesbd4620c1-726d-4e42-971f-4c542891c48f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-90ke359fe211-131c-45fe-930d-5939c43c8ee1_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xmnwcfa2d795-34a4-48a5-bed9-e7651acdf1d2_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i8k4b556cec9-352b-43fd-a1b2-db511f9f10c7_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cvsf35440139-b169-4ff4-97aa-1c57b980368f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dcg0a45e8f30-91a2-405d-aa21-96cdfe499ddc_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yeof2944266e-90db-4a25-9c99-5b3ca4e93772_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ul72648555db-c9ea-47d7-bf1d-1c953b658b9b_1153x865.png'}"
