Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Taman Gaya @Arista, Johor Bahru",1550000,Johor Bahru, Johor,5.0,"Taman Gaya @Arista, Johor",Freehold,Unfurnished,3200.0,"['Jogging Track', 'Playground', '24-Hour Security']",5.0,,Cluster House,484.38,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-288i3d4321d2-d4a6-4dc8-9878-0813830e475d_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1y9l172b27d0-9439-4c89-bf67-8c4258b0a04d_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cqzo8e1987be-400c-4600-8394-d5344b77c7ee_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a1cvb09f8433-cce5-4a50-b705-f8e29ece26b0_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-galr58d98554-b2e1-4536-995f-b8aceca632c2_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-htrn956bd6e2-1c3e-4304-a2ef-c1ee5bb93347_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vknk13426d9a-77df-4a0d-9c83-5d8ce1ea544c_992x744.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-omzf65902c01-71e1-4ec0-9d42-d0ea002b8b2c_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jncv68a72454-7074-481f-8c25-6797be4a4af0_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sxf146d0a76e-c729-4828-8c1b-329157d96e29_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ghrf28269aec-bab5-47b7-966a-73a5814b0223_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-60m091fcf7bb-7520-477f-9c20-cafb65dc4d33_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-80b600f08117-9192-4f59-8adc-1678dffe9f10_992x744.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tbdo6d89d659-2b0c-4159-a00a-7ccefe29af15_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-97vfc7717f4c-dcca-4064-8766-855c280a3596_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-isox7cfe279a-c905-4dc8-a604-92df2ddabd91_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1sb5dcdf466c-c92a-47f8-9e36-5c5401d418e9_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kzj897611f89-cee5-4341-85b5-afd5d7ee897b_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f56u0a18ae31-3a9c-41a3-81c9-62e93338e85a_535x1080.jpeg'}"
"Taman Adda Heights, Johor Bahru",1200000,Johor Bahru, Johor,5.0,"Jalan Adda 5, Taman Adda Heights, 81100, Johor",Freehold,Unfurnished,2380.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",3.0,,Cluster House,504.2,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qj9nb50b2c08-9ba5-4250-9be4-4c0b30849baf_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0rll27fed4ee-e50d-43cb-adf0-f79337da8918_1536x2048.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yewrb084f955-f530-47b0-b751-61cda56771c7_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uz1a4512e586-94ee-4e6f-8183-58631c4ff665_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9vbg52fc7721-bc64-44b0-8ba3-12c42dc9a931_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c9gped0fd948-2595-440f-b575-75fe93031e2b_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fz9rd015ced2-4d38-483a-907e-3bc5412f6214_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c2u50129f0fa-7345-4852-b26b-75ce9b35815b_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t47955790dba-e513-4760-9317-f0ca178669df_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uxbj8f826ebe-f9e8-4482-a6c0-4886431e1d71_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xklv296e3108-3308-4997-9fd1-a562f2c6160c_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1ijidd2eca8e-fae7-436e-9208-be16020c07b3_1536x2048.jpeg'}"
"Taman Pulai Hijauan, Skudai",748000,Skudai, Johor,7.0,"Taman Pulai Hijauan Double Storey Cluster, Taman Pulai Hijauan, 81300, Johor",Freehold,Fully Furnished,2650.0,[],4.0,,Cluster House,282.26,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x3nsfb26a486-1b15-4a16-9736-60bdf10dd845_1080x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-thqbb3b3aea2-9c8e-468c-87f0-eb6b88b5b555_1040x584.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-10b7008e3350-ace1-4a75-acba-b42230e90b88_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-no35dfb49205-628b-4463-974c-3c41e41af011_1040x584.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6h3h91d1eddc-d20a-4adc-9373-a113beaf04f0_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ejmld03ff5ee-d271-47a0-888d-fbf04f427626_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3t1p5638063c-7c0b-4c5c-9758-cd43eea0a458_608x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p1z83cf68a61-cae1-4b46-ab98-3c1d10642c34_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9c3b61e1cc64-ad6d-44b7-9a30-7e6dabf58889_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vlm4e8281ad2-867a-4937-9696-42dc360cb642_1040x584.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-epfwc4bd6972-fb6c-41a2-a3fa-3801d4bc0538_810x1080.jpeg'}"
"Taman Nusantara Prima, Gelang Patah",1350000,Gelang Patah, Johor,3.0,"Nusantara Prima Double Storey Cluster ⁠Corner, Taman Nusantara Prima, 81550, Johor",Freehold,Partly Furnished,2885.0,[],4.0,,Cluster House,467.94,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qzxiae1a6391-41f5-401b-9eb3-7b4ea462b8de_1080x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-80bs68567001-49a3-46f8-bc6e-4df69abf5104_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aad77957405a-70f4-4639-b56b-a1bbac190051_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ivn6a92b77c-b985-437d-a0e9-289471a9d1fa_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f55ya3b134f7-ba73-4240-84b5-a2ca8fc30bc8_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g3n468a95a86-e1f2-4fe9-bf45-1a1361ab2a67_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zn7o1b5fdd1c-5802-49f0-a402-895c10cd41d2_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-we4407a836c6-ab98-4dc5-80d9-986143a5c86d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wnnj0d999c82-983a-4110-8550-af1412fd5712_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dkb57e118fc1-aa10-4909-8095-7e8b5cc4e7a3_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g5r8fd3632aa-f758-441c-9caf-4ed85f05f483_1280x960.jpeg'}"
"Horizon Hills, Iskandar Puteri (Nusajaya)",2000000,Iskandar Puteri (Nusajaya), Johor,5.0,"THE GREEN ,Horizon Hills, Horizon Hills, 79100, Johor",Freehold,Unfurnished,2800.0,"['Bbq', 'Jogging Track', 'Tennis Courts', 'Gym', 'Retail Stores', '24-Hour Security', 'Clubhouse', 'Cafe']",5.0,,Cluster House,714.29,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_5d41f8ff955d48deac14cba57ad455bb.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_93894e167dac4effac7131c640876713.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_d73e2daee6294dbf901f841b607aedf6.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_8548539d2fb442f1b8d31a0cb7fd60d0.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_b7febb62ef1541149e71e330c3f0ff0e.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/43344_b324d5b9853844bcb8f2dcb405abd1c8.jpg'}"
"Bandar Parklands, Klang",1134000,Klang, Selangor,4.0,"15, Lorong Kristal 5J, Bandar Parklands, 42000, Selangor",Freehold,Unfurnished,,"['Parking', 'Jogging Track', 'Playground', 'Retail Stores', 'Salon', '24-Hour Security']",3.0,2.0,Cluster House,371.32,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7bgc8df987dc-c3dd-4528-801f-a1087e36b861_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vkot868c5230-f918-4551-a930-9e5e3e2fb758_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dept9234f337-5606-4d1e-8f2c-c3ad8c4fe660_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wxvy2b356a99-ba9d-4c16-a67b-ecf5447eb8fb_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-72x3ae92bf49-ff5b-4579-bb57-8045a6a35104_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-59kq25aa63c0-c8cb-4aed-b317-c425f06efc8b_866x1154.jpeg'}"
"Adda Heights Maple Red, Johor Bahru",1200000,Johor Bahru, Johor,4.0,"Jalan Adda Heights, Adda Heights Maple Red, 81100, Johor",Freehold,Fully Furnished,2380.0,"['Garage', 'Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",3.0,,Cluster House,504.2,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n9vdac5e7700-ee01-4781-8140-0ebcfa8dcced_533x947.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-clnp1aa81e43-98a4-4fa6-97a4-9b07292c9ff2_543x967.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dxzba6324f7e-7d44-47a2-8bec-c995d342a845_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aymk2b5f4441-2b5a-4a18-8d59-ec28c9b24b16_911x1215.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gu2l2af8aef6-d661-4642-af8e-774e588c3b5c_1280x961.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eteb9842861a-e9ec-49cc-a1cc-bf362cb1b71e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o8vsc633b7a9-f319-4b5d-9753-59a55ed4028f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-857s62e18a77-1e44-4760-ac5c-e57657f1316b_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vu5h44493f34-774e-47f3-ae80-ff95243de52d_935x1247.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y2yne460843b-f779-4d3a-8e6f-cd687e54c38f_960x1280.jpeg'}"
"Kaze Hill, Ulu Tiram",1030000,Ulu Tiram, Johor,4.0,"Kaze Hill, 81800, Johor",Freehold,Unfurnished,2332.0,['24-Hour Security'],4.0,,Cluster House,441.68,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-60cl96a6b573-3c71-44cd-9f07-c44c394637bd_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-re7q39d59705-082a-4862-8269-88d28354a8e4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sn4029e958a4-f67a-45d5-85e8-92464e1bbb37_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-duxp3bf7259a-1750-4040-9673-6bb4ea9492c2_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u8mdc921306d-8c1d-45b0-acfc-c7fcd2c73626_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1grb57f6d549-96a7-4f9d-92bb-3c416fdc2d9e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g5r5218c9aa6-ec37-4854-9832-5c55ecbb0ff4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7n2jbc950fe3-7dc2-4bae-8237-dc54ed0c50b7_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5m1tcb6641ab-6feb-4c84-a3c0-ef396d42828a_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9kae5982d07f-f5c1-4e9c-bf4d-413010f71f4a_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3scq8237ad11-c894-4162-ac8d-3f169da5c78d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qtjo5b1f46ce-5b2a-40bd-a0d9-5a1b843d0ffb_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kfbed41408bc-ada4-4c5b-b35c-d12dbbaf8c08_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dn1p7644a934-2e8a-414a-9d70-a201c2c9027c_1280x960.jpeg'}"
"Garden Villas @ Bukit Indah, Iskandar Puteri (Nusajaya)",1160000,Iskandar Puteri (Nusajaya), Johor,5.0,"Jalan Indah, Garden Villas @ Bukit Indah, 81200, Johor",Freehold,Partly Furnished,2240.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', '24-Hour Security']",5.0,,Cluster House,517.86,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7uc07416d708-2b03-4f89-82a9-8bf53fbcc24a_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ff58e87e4753-6b6d-497f-b91c-c715247e8595_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ghizc1ea241b-3b81-48c7-ad9c-e4d76da29b80_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w3566b272a69-c734-4d7c-baeb-b890e56d9779_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-obw59d67075e-2058-4499-b0da-a6498a28a6c7_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u4rgb8e79ce6-d927-446a-ac85-68a25a0b4788_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-45s3bf5328db-6d91-4d0a-9e7c-fffce3d3429a_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bnvwc925ed42-d6e2-46c8-be2e-b5bd6854d6f9_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3ppm598df353-d210-42c0-acdb-010731e39bf3_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t4qt79fbaf25-8d05-4d86-ac15-d6d827a14acb_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vhdtf4f60b9b-01ed-4a95-8363-80defb3ece2b_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-azfwc3571530-0200-4ea8-bf05-74a0829b0c0f_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f5p97f07c024-a194-40ae-b1be-b777284d9724_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eqaea0174115-9552-448e-9ba0-4a6217a9639c_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bs7ccf53a97a-112d-41ea-ab35-7280b6c5db82_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qogyde3b06f3-4a1a-4f6b-a3ca-0de43f35fc8b_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5g3yd3807a81-a18e-4338-b2fa-0a68d119d2f1_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-074b7498376d-9c96-4d55-9c60-57e31314e2ca_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ir4ie74dd755-ace9-4c1d-a1ab-c941589b48e4_1920x2560.jpeg'}"
"Eco Botanic, Iskandar Puteri (Nusajaya)",1350000,Iskandar Puteri (Nusajaya), Johor,4.0,"Jalan Eko Botani, Eco Botanic, 79100, Johor",Freehold,Fully Furnished,2240.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",4.0,,Cluster House,602.68,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9flx28bb3b09-7b6b-4548-b947-e3e880af8ec1_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-drj5fdc16659-064d-4757-bddc-a7390654b522_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9g8ge0d616dd-a979-465e-932f-246ffadc9bea_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3eci8249aa4a-0235-4231-b698-b1d2bae81870_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3ju464400c50-a075-4e48-b16a-c55bf8a12608_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3lyk7cd8ac6c-b700-430e-83ab-1044025c3273_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j4xc44da695b-a9b4-414c-a289-78f1a66fd42a_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w22n27f80a2a-d17a-4d44-af41-c9b7a1ae13d9_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6j8u9c4db197-a2ef-4751-be37-8f2c8f185057_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x8ize3311f64-fc45-4fd1-a74a-284ca538b0ce_1080x810.jpeg'}"
"Setia Alam Impian 7 Cluster Semi D, Setia Alam",750000,Setia Alam, Selangor,4.0,"Setia Permai 1 2 3 Impian 2 3 4 5 6 7 8 Indah 9 10 11 12 13, Damai 14 15 16, Eco Park, Eco Ardance, Aeres, Dremien, Nara, Cora, Ember, Duta Villa, Wawasan, Anjung Sari, Bandar Bukit Raja, Nafiri, Nahara, Cogan, Aman Perdana, Renovated, Endlot, New, Setia Alam Impian 7 Cluster Semi D, 40170, Selangor",Freehold,Partly Furnished,1750.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', '24-Hour Security', 'Badminton Court']",3.0,2.0,Cluster House,428.57,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9q4zb757c2a7-75e7-45ba-95b3-502ac9ba891d_1080x525.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l1yxb1824960-b0e6-4dc1-b5c8-172477536021_389x219.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q2r12e952537-383c-4c29-a127-3ae416c8b414_2666x2000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-04ik0d104f98-7bf6-4b28-8652-bb287f6915af_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cq787d2f9a12-4bbf-4abf-9529-e89d302de4ef_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7jw9681a5759-45b5-496c-9d08-9d449ea88e9c_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fr6a92863ac7-3800-4fa3-8f5a-e4764d39b07b_1694x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9dyaa6a5b9ba-a5ed-41ba-8bee-b8df27e60b76_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fhkne1ff98ae-9fe5-4282-86a0-eeb458de3a06_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c6du78cc05e5-ca84-44f8-affd-015e59f6ed49_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bno644e61bfc-da8f-430d-8af8-daf4bc2cf594_1694x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xqz88f61b1ee-f258-493e-8f78-a216ae64a938_1080x525.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zte19aee749b-d7dd-4f3c-ba37-1bb11bb0bc7a_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vvdl7715ed99-5fa5-4388-ad1c-9e86868ec766_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-njwt06948388-c6d8-4ed6-a3d3-a55b2e66d4fd_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5q9yf6aea003-7c14-458e-b79a-b9a1004f627a_1429x686.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c2lh4741b0f7-e744-4d03-b08b-3385ad5103ad_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yu1794285dfe-4ed3-4e19-9d59-e047b2587994_1008x756.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-020x6ea93a3e-885c-45e3-a1bb-00d050bbd166_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g1dp91cfac24-8e01-46ad-ab62-8c5d149c72fd_1080x525.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sj7xc788d1f7-f252-4799-b883-8e2290223267_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wn3hb65aa443-de40-45c7-b3ba-bcfb2875a9b4_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m50gc6f6e07a-6048-4a34-94ec-73bca70564ab_1080x525.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h1x78c5a0f35-03d1-4381-9aa8-a61822ceacc1_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cnpm1261ff2a-0e15-41c6-8e07-62da5e26a255_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4nox7fc1b1f0-c6a3-4364-956d-558ea4e98673_1270x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-395s7a6f2056-9b36-4c24-8e88-ae89ce51e2cb_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fj5dab2cad5b-654d-4320-a2f3-548830eb3b14_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gkrldaa22ead-763e-4eed-bbe1-ba1dd9161188_715x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tsb5f0728704-ca98-4a4d-adca-39b6798fba94_1694x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l29zc1ac5bc0-73b7-444e-a21b-998948e76760_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0iira6f03ee5-c40c-4c95-917c-adb28ef1b070_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jk8lea754ada-2304-4562-83fc-94cb6d13c332_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bllwfc635df3-f5cc-4fb2-8270-79099240a897_1694x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rbth41de892a-be04-4b36-aba3-d5ecb34068df_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fkgdb44247ee-f78f-4998-9bcc-ba78b4920f3f_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jolw20cb612b-fb03-49cd-8680-30585be7dfb6_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-96e66a352684-0e68-4ece-be73-08a95f6ff4e8_1694x953.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0c557f2f4e07-445e-4e18-805d-e8d52a1f4b0a_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gjctdf5d0df8-5167-46ee-a880-8325d9e4e832_1080x525.jpeg'}"
