Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"The Rainz, Bukit Jalil",1180000,Bukit Jalil, Kuala Lumpur,5.0,"Jalan Jalil Perwira 2, 58200, Kuala Lumpur",Freehold,Partly Furnished,1930,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', 'Jacuzzi', 'Nursery', 'Wading Pool', 'Badminton Court', 'Basketball Court']",4.0,4.0,Condominium,611.4,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mobu509cd275-538b-45ec-9b8f-ade844e55d13_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e4jhd8844d85-65f8-45fc-b93b-997eb3bdad0d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vdhe0dea9539-3ee5-422d-a0f9-35f9a4f806c4_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w4iob215b923-f0b8-4efe-b77f-a04390ee4a55_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nee375f0a252-688b-47fb-91a5-dc182ec06dc7_810x1080.jpeg'}"
"Mont Kiara Damai Resort Condominium, Mont Kiara",1880000,Mont Kiara, Kuala Lumpur,5.0,"Jalan Kiara 2, 50480, Kuala Lumpur",Freehold,Unfurnished,2580,"['Bbq', 'Parking', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Nursery', 'Sauna', 'Wading Pool']",4.0,2.0,Condominium,728.68,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-igy44682dbc3-d379-4670-98c8-c9352bab0136_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kv0pb13e444e-dc9a-462e-9b93-f5ec3187e13c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ctqj664a6e2a-5e92-4683-a8a8-8dab450be419_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ps2j4baab9bd-29a5-4956-9185-68cb4dda14a3_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jejlae616ba2-9376-4d9d-9024-078198b477db_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tjdka2028e64-b66f-410b-8ddd-a48467bd882b_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ezyicfcaf16c-8e8b-460e-8e95-bc77bc08cac0_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-44eba3aef0c2-1837-4da8-b79e-74423bce372e_1153x865.png'}"
"Hampshire Park Condominium, KLCC, KL City Centre",1400000,Kl City Centre, Kuala Lumpur,3.0,"6 - 8 Persiaran Hampshire, KLCC, 50450, Kuala Lumpur",Freehold,Fully Furnished,1830,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden', 'Bath Tub', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Wading Pool', 'Basketball Court']",2.0,1.0,Condominium,765.03,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kr317e7ad39d-501d-4785-a97a-a67e1861c499_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-swgx308b4398-2e51-4914-8ad9-2220b000f875_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-snoy3e86e01e-6699-4c3b-b118-4491a11a47ff_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rdmlbe544d44-02ca-4825-81f1-d411ce08db51_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u821f4040d4c-a547-4608-9993-547e531fed3b_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6tcnc57b876c-0a28-4eb5-885d-a5e90dc42b13_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-54xb2972a45d-d8a7-4773-883f-0c5f6cc0d76a_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fp7ob3408e14-bc8f-456f-8b68-641904e0a661_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-14h8f60e7639-c67d-4678-b57f-d035e485f8b6_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qyh5db774d17-41f0-47fc-a163-95f92c616e71_4032x3024.jpeg'}"
"Park Seven, KLCC, KL City Centre",4500000,Kl City Centre, Kuala Lumpur,5.0,"Persiaran KLCC, KLCC, 50088, Kuala Lumpur",Freehold,Partly Furnished,4427,"['Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Wading Pool']",6.0,4.0,Condominium,1016.49,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vqvl30dad839-0571-4467-ac10-10a8fc3461d3_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q8gs93909617-d3c6-447b-9dee-1ae8c4e0a652_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zc8q58193eee-1a7f-4096-bc8e-1ba55f0c3b0b_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e4znf665cb51-b24e-4812-8668-c277847f6ec3_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u6udcc52f4d6-c8ac-4ad1-8685-e3dc4a2b87d8_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j5dl2e2505ca-1df3-4f49-8d79-4fc709b29d45_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o9ef9baf142b-5f20-41ea-b416-e9285da57320_1280x960.jpeg'}"
"Aetas Seputeh, Taman Persiaran Desa, Seputeh",3300000,Seputeh, Kuala Lumpur,5.0,"Persiaran Syed Putra 2, Taman Persiaran Desa, 50460, Kuala Lumpur",Freehold,Unfurnished,3531,"['Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym']",5.0,3.0,Condominium,934.58,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u6294915b5c1-88cd-454b-af20-582f64ed873d_4452x3333.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ffkufda9e84a-2f1b-411c-9529-46de916a1a36_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vx8y4db4dff7-eeb9-4ede-8e3e-4f0b6ef45199_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8nk2b63cb48f-d11d-4ca0-971d-7a179601a225_4452x3333.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-op0ud8796d6d-fc11-419c-84da-8598d801bdc6_2048x1536.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1dbp35109f16-8d1d-408f-ab01-9dc02002e01d_2048x1536.jpeg'}"
"Scenaria @ North Kiara Hills, Segambut",688000,Segambut, Kuala Lumpur,4.0,"Jalan 6/38a Jalan 6/38a, Off Jalan Segambut, 51200, Kuala Lumpur",Freehold,Partly Furnished,1250,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden']",3.0,3.0,Condominium,550.4,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6zuu159a200b-ef0a-41af-9f25-4fb7c3cf0923_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jrr62c65f8a3-2c7b-4145-b896-a9b6f9865a39_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-64wf670828b5-8769-44b7-b2ac-71876655096d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qkdv2fd76e12-02c5-4110-a125-4b2215322a23_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lznt4e69b027-125a-4300-b9ae-2ae260b7a7ac_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mn3z297454e6-551c-4cd6-96f1-0fe241326e9e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-74pj620a0329-253b-4f46-bb3c-3c88406e803b_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sizz490573ec-696a-4932-b057-8016916c95e1_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kzjef3961198-a610-4d14-a023-580d51329ccf_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dd8ra7d1411a-23da-4b9f-8e7e-40914771392d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-84da511a87d8-b6e4-4063-9917-18452fe2e8c6_1280x960.jpeg'}"
"Seni Mont Kiara, Mont Kiara",1700000,Mont Kiara, Kuala Lumpur,4.0,"Jalan Changkat Duta Kiara, 50480, Kuala Lumpur",Freehold,Fully Furnished,2347,"['Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', 'Jacuzzi', 'Cafe']",4.0,,Condominium,724.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j25u626b7e31-6430-4a86-aceb-0cb19c369cbc_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ki4p4e3d72c0-220e-4d82-afb0-143e7e0675b9_450x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n3eo88fe17d1-38e4-424c-90a1-e5c76fd7ec0b_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xl332952f24c-5791-458d-a202-ceb547352999_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ldbkb4c888cc-ebab-4a2b-aea0-e84cab77b8e8_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p00zc4770fc8-5b40-4520-a83b-2eacd3926262_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z0qe0e7accfd-d920-4aa1-b236-d18a5381b201_450x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5az9fc77604d-c3be-49aa-b0ec-ab0ca708c0ce_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jfx172c7563f-bab1-4117-998a-98b84c603967_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-otrx54f4cfc9-87b3-4490-8e74-e76ba120c9f7_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cvwyc0ae20d3-6582-4d4e-b739-10f4c1007d37_1000x450.jpeg'}"
"Pavilion Hilltop, Mont Kiara",2850000,Mont Kiara, Kuala Lumpur,4.0,"Lot 67209 Jalan Kiara, 50480, Kuala Lumpur",Freehold,Fully Furnished,2874,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Wading Pool', 'Basketball Court']",4.0,,Condominium,991.65,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-40vvede3ae61-46c3-429e-babd-b515cea0608c_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c5vd7da48144-9012-43bb-9297-15e0db158f23_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tnkaf419d76d-39c9-4824-9849-d3a5b467fcc0_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2riz3d92d44f-22cc-4dbd-8bbc-878c634f94d0_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7tc28a00f9de-7742-45ae-9599-eb2420ce633f_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gb0vaba64b81-7d79-4da7-b331-951e88cb5c33_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j672dcf29402-a106-425d-a71f-8225deee08d4_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1qxs70f7603d-db91-4a7b-81c1-336235ac2016_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-awyb7e03030a-da06-458f-8907-54f9e766da9f_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-solg7e60f79b-5adc-43f4-aaa4-02e4a2975c85_1024x768.jpeg'}"
"Riana Green East, Wangsa Maju",800000,Wangsa Maju, Kuala Lumpur,5.0,"Jalan Wangsa Delima 2, 53300, Kuala Lumpur",Leasehold,Partly Furnished,1828,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Squash Court', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna']",3.0,2.0,Condominium,437.64,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y9ca2a938460-9f3e-4343-8cac-8eaac18c8fd3_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ksn3ab8ba76-0631-4e9b-9839-78f95c259a0f_5712x4284.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oyeie73aa930-65ac-483e-b219-cf3c13c89cac_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xi4t72d53461-6ffd-47ce-97b1-abeafe7a462f_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wyc06f4d2078-7c23-499c-8ec4-6ac658816861_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f0n44f377aa4-1c6f-4873-8c63-4de58b7838b3_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yhbl33b6cf87-0f95-4261-8dcf-6c321145339d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iwlt7319c2cb-0043-4b37-b361-80d2a0b19a6d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-04qh3756e4c2-2332-4a54-92ce-6454deb15672_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wjqce0949b0b-0ff4-4cde-aed9-c174da6b218f_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j5r14a6c00b1-8381-4e41-811b-7148fdb9ae82_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bl7n6ba2f37d-a45f-4350-bdaf-fabc32617352_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3vs49fe39ba1-aef8-4cad-b1a2-313f3a787f71_5712x4284.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qa9s6af8ac29-deec-4440-9333-82005241e790_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iwpt26cab075-d238-4632-9a0c-4f455c5eb554_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7lgjf9d94627-b691-4124-a2a5-b85e268e1bee_4032x3024.jpeg'}"
"R&F Princess Cove Phase 2-Seine Region, Johor Bahru",920000,Johor Bahru, Johor,3.0,"L2-086-A5, Mercu 1Jalan Tanjung Puteri 1, R & F Tanjung Puteri, 80300, Johor",Freehold,Unfurnished,828,"['Air Conditioner', 'Kitchen Cabinet', 'Garden', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Cafe', 'Bus Stop']",1.0,1.0,Condominium,1111.11,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hav25b9e68a7-6ba4-4016-a58c-414f19c8e3b3_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ba3d1b5eb3c5-0f3d-4ba4-a913-b44ae5019fbd_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ac00eab48039-c289-4a2d-b387-70460af2e044_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q9see20a0fa7-716d-43ca-a28a-d906b65bc123_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rfm1aed730a2-6dd0-4e43-8e1b-47954c493431_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1dxa9814daf8-0ce1-4716-ae3e-02b19d9d8ba5_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r82f9aa95777-4184-486c-afcf-1d18b2ff4554_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8v8qd0e1fdb0-65d1-4e2a-a833-68043c8ba000_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yroy8b79c859-d630-4e6b-b84e-b3da339487a6_2560x1920.jpeg'}"
"R&F Princess Cove Phase 2-Seine Region, Johor Bahru",750000,Johor Bahru, Johor,1.0,"L2-086-A5, Mercu 1Jalan Tanjung Puteri 1, R & F Tanjung Puteri, 80300, Johor",Freehold,Unfurnished,544,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Sauna', 'Wading Pool', 'Cafe', 'Bus Stop']",1.0,1.0,Condominium,1378.68,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fqfr63f0bd30-0556-45da-8887-f046e0c472a8_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5tvsa92b59f5-f14d-470e-b0ad-cb8423da7832_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eby3a05c76bf-6b35-4aa7-b0b5-33b26d841bd1_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3jhj4d90169a-87a4-4c27-80c8-72eac748fa6f_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q5bg48d671e7-02a1-44b1-8814-0177589f49d4_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rdpfc40bbec3-375f-4284-b37c-d4e8b157bb70_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xrw6cd5dcf2b-6803-4e25-87cb-63bbd3086dcb_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-79um3dd5a3aa-f699-4e8f-b660-340723515bf6_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q46k94c314a7-6c64-4670-9805-74ed2915533b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yhiged7ed0d4-4614-4c73-94b2-dd4ff46d7b4e_2560x1920.jpeg'}"
"R&F Princess Cove Phase 2-Seine Region, Johor Bahru",880000,Johor Bahru, Johor,2.0,"L2-086-A5, Mercu 1Jalan Tanjung Puteri 1, R & F Tanjung Puteri, 80300, Johor",Freehold,Unfurnished,767,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",2.0,1.0,Condominium,1147.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lkhy2033ebd9-abd2-4c9c-b779-809d74d07493_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-90ttec136a0d-02d6-492e-ae15-277e95f0f9b3_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wft7baac0e09-adf2-431e-aa11-a25b00888dbe_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hweje4655dca-ecaf-4e12-a54c-0bc37c4e343c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-knjf519cd056-185e-4be6-8a4e-e0164ccaf7fc_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-899tf8e21a77-636a-4c72-b262-8618e9e515a7_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-apav4c4557de-14b5-46bc-bb69-315d99fc10c1_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t36u1ff13893-7648-4124-9112-8240b77ba8ec_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dbmhcf2c72c0-9ee8-49d8-b615-ce659179108b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u1m806fed9f3-0012-4838-ba86-4dd69f3393d5_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3eo967b5f735-152b-44b2-8916-cd2aca1b154d_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rhn7df011c22-1617-460a-ba24-fe5f58d6ae1b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qb0g5cf7d632-e5bf-4a08-be02-b503f0054953_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dzodbbd28583-467a-4d55-904c-e6b9d489ccf9_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-91po582dc9e7-f0c1-4d87-aec0-75bfae6521c5_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-97dn3a3c047a-4ce6-4183-9f05-59213c378ab2_2560x1920.jpeg'}"
"Park Place, Desa Parkcity",1890000,Desa Parkcity, Kuala Lumpur,3.0,"Persiaran Residen, 52200, Kuala Lumpur",Freehold,Partly Furnished,1367,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security']",2.0,2.0,Condominium,1382.59,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e7fw69cdec0f-7fd3-45a4-b87e-102feffa88ca_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-myzgd2ae317e-3276-464f-9b5e-72084dc15e5c_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-41cu19ca8687-ffe9-4e91-9033-ce850a040e9e_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-whzk8f93260e-1ae7-429d-83ea-c97c34626bf8_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uxnee9168758-a556-4502-893f-72f3315c2f25_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-45188b290b31-6e5d-49d5-9a19-990aa7f07aae_1165x833.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jqmc317e1475-5a46-4066-a268-7f6b2e71ac0c_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kbim4703e0f0-4a94-49a6-bcb9-fa43da32b771_720x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mntpeab92cca-a6a5-49c6-8167-813f353e9723_1912x931.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dofa6568de37-0d93-49b3-a5ab-bc9c8a3813fe_1280x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q21e089230d9-e9c3-47d6-8d1c-45c1fcc0c125_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eyx7a2eba93e-e13b-4569-a193-6a90dd3bbb0c_420x912.jpeg'}"
