Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Taman Gembira, Jalan Klang Lama (Old Klang Road)",1750000,Jalan Klang Lama (Old Klang Road), Kuala Lumpur,6,"Taman Gembira, 58200, Kuala Lumpur",Freehold,Unfurnished,3900,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",6,4.0,4.5-sty Terrace/Link House,448.72,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sxm81d0d90d7-87a0-4833-9304-2a2e1fae7950_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sk8855c79a0d-677e-48e9-b084-f4c20496758a_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j9xv14c60af6-024f-4665-a988-197ef0ea93f4_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c82bf221371a-e4f6-444f-80d1-c6bb918e5e60_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pfxj887a7d00-4a4a-4b83-a581-dedf487554c6_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-echoef27a082-3acc-41b6-9b76-9b71e4247d44_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t3ql0732a192-5720-47b6-bf63-41f0aaba18c6_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wm6odbef82c6-ad65-4121-b690-cf778be91514_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-93pq93f097a2-174d-4b42-ae7c-53af3b5deb83_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9eu9d53ef0b9-acfa-428f-aea0-38cffea4c061_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u2qa6a64dc9a-e535-4a13-b35b-05dc6b35495f_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-efav37221670-7474-4c23-be84-54b52654a914_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ztmn30697b39-4aab-4947-af43-1fe46e96adb9_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8kkk0952a698-ad2c-4264-892b-5d4d12631775_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m6is8a02d996-6194-441d-a0db-b626bf4df9cf_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8w10c8beb1c1-b630-4e07-b5d6-1eed64035a43_750x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-61k878a7d22f-7795-4377-9b19-d221d80db3aa_1000x750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mze06676b96f-b479-471e-ae36-8ec6edb23063_750x1000.jpeg'}"
"Kelab Ukay Residence, Ampang",2000000,Ampang, Selangor,4,"Taman Kelab Ukay, Kelab Ukay Residence, 68000, Selangor",Freehold,Unfurnished,6000,['24-Hour Security'],4,4.0,4.5-sty Terrace/Link House,333.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k3l14f2b2fb3-4c71-4554-a38f-4bd1b0f94a06_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h2h0ca799d28-ee90-424b-92c9-57a44445d12d_1080x765.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hdw7ed7d23fa-273a-40c3-b4e4-483dc034ceae_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aecw8209c285-0f8e-40c4-a836-6c71a300bc83_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kkepeeea54e8-e49f-44ce-8cf9-ce33d679427f_960x680.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k3we941b1869-8310-47b4-865f-c5ba7eb6c706_1040x780.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ehvvc20f3c71-dc14-4b45-81f0-00697be547d5_1040x780.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x456b57887ec-a3ba-4300-8def-8308a49ac744_960x612.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bwk19efb6be4-6bcf-468a-bada-5fffeecd7721_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7egtc5a745ad-32ae-4b7f-83f5-6cae864180c2_960x680.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m8hvdc45b373-a51a-4727-965c-922b8e2be86a_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-btt424c5cb7b-dda5-469e-a16b-b8b3c83c84ff_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lwtb04010fd0-beb8-4f5e-a575-4447b6252728_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wncyf678f862-ef25-48ce-a403-b0453a1d4bab_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-06744682c977-a6f6-4831-abf6-d9abfcb3a7c6_960x680.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-18n233826897-5d55-4de7-ab68-eae9c58659a7_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b6o22b85a106-0e7d-4c7a-8b79-cc8e6f1ff322_780x1040.jpeg'}"
Gombak,1905500,Gombak, Kuala Lumpur,7,"Address: Gombak, Taman Melanti, Taman Melawati, Wangsa Maju, Batu Caves, Setapak, Jalan Ipoh, Setiawangsa, Titiwangsa, Segambut, Kepong , Taman Melanti, 53100, Kuala Lumpur",Freehold,Unfurnished,3910,"['Balcony', 'Garage', 'Garden', 'Bbq', 'Parking', '24-Hour Security']",6,2.0,4.5-sty Terrace/Link House,487.34,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y61i2fb2e353-d4d2-46d9-a97e-4cf91aa8fd82_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8do4eeea269d-2670-4b5b-baa0-6245f678e700_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g9ya6b8c7298-b4c3-4dca-98ab-92742ae820cb_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hrka184eff00-ab7f-47b6-bd70-a32d4fc3454b_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-neoy309edadb-df11-4c04-81d9-d0c29c791108_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7wv9a666eb5f-7e22-4c72-9220-9fc0160e2a6c_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ulvf9ee0b49f-55cf-4275-b314-ce14d26600f6_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ol7fe370d468-da0a-4eff-989e-bb9bebbb8023_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jizpacd099e1-c3b6-4717-b042-09cd808e084d_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9qk543699c2d-1079-4dec-aae0-58a7df18b32d_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-72eoae6a9650-fe07-4c9a-8890-cf7d5f6c77e8_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oganed2bbfba-2c2f-4e20-8172-926df8601293_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tpmw90a0b0d8-6b2d-4788-a86c-7951df513dde_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c185344a01e4-c6f0-4e41-928a-f220c6d83f47_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ul5d4752212a-2c9e-4850-aaef-dfa89e4bc155_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1eb6d27644bb-1685-4e9e-b457-17bee4a31cf2_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-unidbe8821a9-d8fa-499b-8a04-05d040bac340_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-litn6d69f7da-a19d-47c4-bcd4-ffd39c02917f_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ys8v7db77d7f-89c6-4ef9-a3ee-b2013873d326_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gvwo9355a93a-a26b-4547-b3c2-6ddac95a6add_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h8vi403e401e-1335-451c-8b8d-b6d889eb5da4_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pqmsc36f8f3d-1503-41fb-a984-c5795d2989ba_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i8xq8f17f0ae-f5d3-4535-8ddc-950bf4d76834_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ysux7cc63209-86a5-4a8e-8fbc-7a9df65a05b2_1920x2560.jpeg'}"
"Fully Furnised Penthouse in Meru,Jelapang,Ipoh, Ipoh",358000,Ipoh, Perak,5,"Jelapang,Meru, Fully Furnised Penthouse in Meru,Jelapang,Ipoh, Perak",Leasehold,Unfurnished,1850,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security']",4,2.0,4.5-sty Terrace/Link House,193.51,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-clnhdb198510-bd07-4e98-b62f-0999edf4452d_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rj5s6f726511-74cc-4a9a-a4b0-df11df93c029_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h5tn1fe26e1b-f182-4768-b157-7284a65839e3_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2zwx31b238ca-480b-438b-94c5-286f57e41b68_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9em4c37255ce-bc61-4b3a-a9ac-94308cabe92d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-55zt84e71dc3-bf9e-405d-b2e1-8d90f8ee2932_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7p0be89f6925-1095-4c3c-a463-e1a14a6dadac_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a195f214ffb5-e233-41c2-9472-28bb7003c709_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m5y88a0b0077-ba53-462d-922b-91dc9273e178_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9p639c7a7228-0fe3-4589-b120-150e94c33b03_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dxmm80a18e22-2700-4706-8253-7c45e4106d6a_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bosqe900cf94-2d3c-4517-b7aa-14b373a48c77_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-spj632e01823-1a9b-4138-987a-ab80b7f5ded5_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j446ac81acd3-a1e4-47d4-a6a2-9f3d5d801517_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pdcr6418045d-f68c-4c74-85da-58cee064b2d2_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tffi348da800-be65-430b-9f7f-269cec3cf77e_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dgc2147bb3fe-498c-4b4c-ad91-6350330bddbe_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3pzd770ca020-8ae9-43df-bde6-a95115be57a1_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fcxpfc6c5b8f-54fe-45cd-a421-b5a092653e5b_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hsh5e704cd5d-0f6e-42f8-ba44-48fe4d9c99b7_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6ptcd16de0a6-9a2f-4c7d-9965-15310b18fe73_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dr2rfeb283e4-98e1-4bfc-b0b0-cbea42f94e95_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l9tg6b68d9c0-7297-415f-8169-c8eb1a0f8602_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-76xrbe076fef-c870-4474-a7d4-0b906dfb2251_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f1tq804e0adb-e74f-438f-a7fd-a583fa972aca_810x1080.jpeg'}"
Kuchai Lama,1700000,Kuchai Lama, Kuala Lumpur,6,"Taman Gembira , Kuchai Lama, 58200, Kuala Lumpur",Freehold,Unfurnished,3900,[],6,4.0,4.5-sty Terrace/Link House,435.9,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r480389f1bce-e26a-4d0b-bd98-f0f7d9010029_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pk95b82165d6-2492-489f-96e7-609c89a0570f_592x1052.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q3fg6c7313eb-e6b6-4ca5-bf2b-78961328f754_1052x592.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zsasd046727b-3f0d-49c1-a799-582f786f4979_1052x592.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vqm818184392-39ec-47d5-83aa-f94f4fd0a0e0_450x600.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gj2b50ef3360-4a11-4864-a2bf-227f509d1f06_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fwby5d90b9e8-7dc0-42ac-9d06-608cd0718aad_592x1052.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ih8e9b293518-5170-4290-ab79-d0adb236a7c4_592x1052.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yjwbe91c070f-186f-419c-9a70-02d27123083d_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v7dfb7d8304c-93ff-42bb-8507-6eaf4b6b97b2_1052x592.jpeg'}"
"kuala lumpur, Setapak",1600000,Setapak, Kuala Lumpur,5,"taman melati, kuala lumpur, 53100, Kuala Lumpur",Freehold,Unfurnished,4054,[],6,4.0,4.5-sty Terrace/Link House,394.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kfuq374bcf94-0d0c-4d5b-a9f6-d6ce64d0e250_256x373.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0fpu7b9cc296-baf0-49c7-ab63-5292d1279434_1280x852.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s6km86d01a0f-15b8-41a6-b595-20e1e4d4bf88_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9sri281f2c71-6bfe-4cc4-b9fb-4008426e0149_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dsvs7bf29e92-1a68-45b3-9950-950bf50fcab7_640x480.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8j8he20a9394-d1ee-478b-9eec-cb59a1daadf0_1280x720.jpeg'}"
"Taman Melawati, Ulu Kelang",1600000,Ulu Kelang, Kuala Lumpur,5,"setapak, anjung villa, Taman Melawati, 53100, Kuala Lumpur",Freehold,Unfurnished,4054,"['Balcony', 'Parking', 'Jogging Track', 'Retail Stores']",6,4.0,4.5-sty Terrace/Link House,394.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cwz14b48a448-5b36-4210-aa97-9b09fdc32e67_1100x733.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m11k5c33954c-d5d4-4e16-9b62-756fd38197e1_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jk2icf3f39e4-72c4-4883-893b-85ceed844689_1280x852.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ka76b8fb206b-ce7a-494a-abbd-947596ea2e21_474x316.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-94b2b24a6203-4d58-4b7a-ab91-56ec682971f5_474x323.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pndh2f75d1f6-480c-439d-a3c9-0672fda81fce_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q0vm35bcfdbb-d5f7-4c74-a4dc-2acc623468b5_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-754b930c0a02-8539-4ccf-9aca-844a20604c56_735x413.jpeg'}"
"Taman Melawati, Ulu Kelang",1600000,Ulu Kelang, Kuala Lumpur,5,"setapak, taman melati, Taman Melawati, 53100, Kuala Lumpur",Freehold,Unfurnished,4054,"['Garden', 'Balcony']",6,4.0,4.5-sty Terrace/Link House,394.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n1o63a28d870-cc39-4dd4-8e33-2c74d115c1e3_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oy3hfbb28f9a-318f-4911-ab50-36cf2709540e_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1etf4f98da15-f7fc-4750-925a-ca05d11117d1_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zmgo81a43cd1-475a-4abb-93f7-587a10c47f96_735x413.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6adl3f7c5f2b-d3de-483d-a6c5-0a8c9606f370_474x291.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dy2mc9fe5d2e-9de1-410d-ab78-662901db8120_735x413.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-39o1b592cf25-5a91-4096-9147-cba9540306f7_1280x852.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r51e21f29949-78fe-411c-9909-c72f9272858c_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qsy3371fa6bd-dac9-4b42-b55d-4fa659664ff6_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r6g0429a1c09-183d-4854-be36-da9e0d749d92_1280x852.jpeg'}"
Batu Caves,1600000,Batu Caves, Kuala Lumpur,5,"gombak, gombak, 68100, Kuala Lumpur",Freehold,Unfurnished,4504,[],6,4.0,4.5-sty Terrace/Link House,355.24,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9big14168ecb-8610-442e-8d57-48508e08348c_1280x852.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2azha27990ab-d1b9-47a5-b20c-4b53e6bed02f_474x291.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-82st3c434b73-e5dd-422f-ae26-42a1c8ab7b8e_256x373.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zhzhac080ff0-1c15-4894-aca9-3e4d203780bc_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2avo7aa9e050-2604-4916-ae04-fad1ccfc9195_735x413.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ifkzd68a0e25-1cfe-4efa-898d-b025d2d0cada_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r7gaf1d5fa35-6fe3-4350-9824-846a4730862a_1280x852.jpeg'}"
"UL Residence - 4.5 Country Home Villas - 4491', Ayer Itam",1550000,Ayer Itam, Penang,4,"Jalan Boundary, UL Residence - 4.5 Country Home Villas - 4491', 11500, Penang",Freehold,Unfurnished,4491,"['Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security']",5,,4.5-sty Terrace/Link House,345.13,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b95ic665e433-dba4-49f0-bf71-e3906ccca587_1824x1368.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o2l532d4538e-5a8b-465a-875e-34d463b97bea_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9g8r93ebc5e0-ea14-474b-a01d-67a8ad5c6233_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vjw883cd59ef-38aa-4aa4-8213-6c385621602e_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qrb2981aea8e-cb10-4709-813f-8eb8abbc7e72_1368x1824.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-etzl5bec775c-1620-4e33-b021-4f48f644622c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-47oz38028ba5-6810-482d-aa23-47909840223d_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fww8d68254cd-521d-4af4-944a-c804cc7aa297_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-43oq8903c6eb-8034-48aa-992b-df606d0213a0_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-57quc39ef713-40ca-4e7c-a708-a77826963737_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xgapcd4e8167-3911-4305-b8be-1ed84e134170_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-movo0646b06f-c21f-4238-a656-55efa4541702_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iofu1bb72551-8f87-407a-8ef3-88d0cc13ef8f_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-peye33c9b637-9219-482a-a962-57276b603a5a_1920x2560.jpeg'}"
