Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"East Residence @KLGCC Resort Bukit Kiara Golf Club, Damansara Heights",2835000,Damansara Heights, Kuala Lumpur,,"East Residence @ KLGCC, Jalan Bukit Kiara, 60000 Kuala Lumpur, East Residence @KLGCC Resort Bukit Kiara Golf Club, 60000, Kuala Lumpur",Leasehold,Unfurnished,3929.0,"['Air Conditioner', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",,,Townhouse,721.56,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-06k3b3291086-9316-44b0-a7c8-3498e29efe8c_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lzuj3309c225-aa0e-4585-9dd8-91a2cd250dc2_1928x876.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2zwlfd4a01bd-23cc-4ef8-a165-4dce73016b26_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7qaf2348963b-a61c-4709-af82-c6a0c7a232e4_1191x1137.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fh5f56aad529-e0a8-47d7-b302-a084c2d8039d_800x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-slez60c94ff5-0b5e-4f34-956d-bd6a5e6303de_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gaw8675ca211-0c65-42d0-93a4-34bd827c5e60_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ec0we2250715-6f0a-45f8-a98c-8359b6562288_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wlg7ee5e2d4d-bf69-409d-bf36-7032b8fd95af_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4atne1a039c8-344b-4151-960e-76e7396f2699_2511x1033.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6njr59d035e7-4d58-4c55-89f9-ad5c9dccd65e_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lapo80ccdeb3-171f-47ea-8db8-d345a42227fc_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xp7jc504de57-09ac-422c-a366-686ad9662868_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i9zlb46beb9a-b413-4e0c-aab5-2f2589bc7770_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-akphde3c2b0b-7a0e-485c-b158-d2286fb35259_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2d2n0680d201-c19d-4ff5-96d5-bfff5c4d0d70_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o8khd28e73d2-44bc-4194-a924-66f70d2f694c_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l5gg7a068fd6-b6d5-4c34-a8ac-f34bd87d2e19_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3esxef99c225-79ab-4a07-959a-f290148e2abd_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1t9f42145ed1-4cf3-4438-baab-394c56cd9179_2491x749.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n2fpaf5d04e8-ed07-49ac-8eef-76936b573d67_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u7qs4edb5f4b-b0c1-4389-b24d-f01b8292e2ff_1546x986.jpeg'}"
Bukit Kiara,2835000,Bukit Kiara, Kuala Lumpur,,"East Residence KLGCC Resort Bukit Kiara Golf Club, East Residence @ KLGCC, Jalan Bukit Kiara, 60000 Kuala Lumpur, 60000, Kuala Lumpur",Leasehold,Unfurnished,,"['Air Conditioner', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",,,Townhouse,721.56,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-31qj44eba006-e485-49f8-9fb0-b01e60ed9023_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ozxb8355da86-41a3-49a3-9291-d387940c11bf_800x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-powz8c503364-147a-45e2-b5f7-0f8b02c65d39_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7bce402578c3-0c25-432c-92e6-14d3fb82c99d_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-00ib3a255dfd-817e-42a9-b709-77949e69d04e_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lza52f3e37da-93e7-474b-8a2e-91ed89ebbcf7_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cuptd515e6a9-0829-49bb-a563-9cd5dc20cdc2_2511x1033.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-axkz1e48657c-9cb9-4a1e-be2f-4ab44d8a92bc_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ps61eb2ce4ed-75f5-48b4-b9d1-0f562165e86d_1191x1137.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-28uxec27e87d-402b-4e9c-86aa-01b620cd3828_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yibv9e859874-1dfb-41ff-93ff-f66c651813aa_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gkike8a75cdf-9a53-4480-8631-b6a337b23eec_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1s06b018288b-e13c-45bf-8628-6cca584f2fea_2491x749.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y9ve8207c605-964b-46a9-baaf-3eaf024a5c56_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5nqm553cb90e-e5b8-4148-946c-188528606fad_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vhqtb14565f0-61aa-48ff-a8c6-05b4ad7750b6_1928x876.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n9aw5f4a9225-2726-4be7-99ef-e4150236856c_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rxdqe75b9427-f928-4d48-8ca7-9f71309c137f_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-azji79f2ab73-efda-4c2e-bd76-8d08988746b7_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kti244535272-8b43-40b8-886f-473b57df2315_1546x986.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-14zr02116e0f-4ce1-44f2-9df7-4d3c438122e7_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3soha0065d15-5109-4b1e-96ca-4596d404885d_1546x986.jpeg'}"
"Pju 3, Tropicana",799000,Tropicana, Selangor,5.0,"Pju 3, 47301, Selangor",Leasehold,Partly Furnished,2246.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Playground']",4.0,2.0,Townhouse,355.74,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4b5f33f7cfe6-9d3e-4eed-b080-75dc3e2fa400_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dh244ea1cfa4-fc4d-4308-8f7a-2f5777646d1d_920x690.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vzaz578ccc26-2f6b-4b24-b570-b2a11d456733_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n267a56e8ded-7281-4969-9826-50c983f6edd4_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gswxdba9f9dd-7ff9-48a3-a152-02698e5681bb_920x690.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bdxtf67fdc51-a160-4b5f-a559-424630487882_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9b0t547667fb-8138-42f7-8d98-bcab3e7f3086_920x690.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3ouhc50a514d-b25f-4802-b00b-5738eee7e2c9_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mm7h128cb7a7-297c-4edf-8086-4b1f4dfd2622_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x79afd8150a5-5a2a-4068-9ea1-a1c6039730d5_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ctn187cd9645-f6ca-430a-833f-408c57c6bf59_690x920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9ojn300a3421-4c6d-4f56-b3f4-a6db7fb8924f_690x920.jpeg'}"
"D'alpinia, Puchong",415600,Puchong, Selangor,4.0,"48-2, Jalan D Alpinia 6, D'alpinia, 47110, Selangor",Leasehold,Unfurnished,,"['Parking', 'Jogging Track', 'Playground']",3.0,2.0,Townhouse,188.91,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-imb0924ebae0-155e-4061-8995-f9c67d49152a_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-00c1c063c695-20a1-43d6-8c2d-9eaf10668d49_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2z8ac36c0589-6b78-4f0f-b528-5e3dffdec64c_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vovnfda1d05e-11a6-488a-b30e-2342f17c8d47_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jzo7b729cdcb-105b-492e-9c2d-f70c9d77371f_1154x865.jpeg'}"
"Taman Sri Hartamas, Sri Hartamas",4895000,Sri Hartamas, Kuala Lumpur,4.0,"Taman Sri Hartamas, 50480, Kuala Lumpur",Freehold,Unfurnished,5230.0,"['Parking', 'Playground', '24-Hour Security']",6.0,2.0,Townhouse,935.95,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jhq180736612-5ca4-4bc2-a3c8-9f8021809ef8_1587x1122.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wud260aeaa05-49ef-40ca-a105-b9418100ac85_1587x1122.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4c5t34f40a3e-9e70-4777-b1fa-61a1d189acd2_1587x1122.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ol3peb42f77c-9f88-433b-b684-e276345cf3b4_1587x1122.jpeg'}"
"Sunway Eastwood, Seri Kembangan",1200000,Seri Kembangan, Selangor,4.0,"Sunway Eastwood, Sunway Eastwood, 43300, Selangor",Leasehold,Unfurnished,3315.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",5.0,3.0,Townhouse,361.99,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-10wj0b29d609-963b-4bbf-a96e-e11ffa00d130_540x1110.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s28icfd361e6-010d-4403-8487-a31647e02332_1080x607.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qxqo13f59317-12a3-4885-86ff-dc918634b9d9_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dycq29cdeba2-2bdb-4c28-be7e-405c899ee0d2_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jy8740b1f6e4-5b82-492c-9e57-0ea8b7d1342f_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hu7w740ccbb1-99c2-4122-9e56-bf93536527ee_540x1110.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gjmf9057ec13-2fd7-49fc-a1e2-5593278c6899_1080x2220.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tcfxfed0c6ca-af89-4c22-ae12-29c5fc0ca59d_1080x607.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ujza2ab74cc7-77fe-44df-bbdf-a4396bcd7354_1080x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ssj527832ff3-7329-4e65-bf84-0a511c597672_1080x607.jpeg'}"
"Genting Highlands, Bentong",388000,Bentong, Pahang,1.0,"Gohtong Jaya, Jalan Jati xin Tian di, Genting Highlands, 44300, Pahang",Freehold,Unfurnished,450.0,[],1.0,1.0,Townhouse,862.22,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uj5q2c5cd195-4425-4d1e-9295-fdc968a7bd3c_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7r0ffe84ce81-da6a-45c5-ab47-b1a489ce94f5_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-22ukcfd57e41-b759-4abc-a0f1-c23daedb856e_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o3z06b5d73e8-33d1-4c21-b3a5-3fe364fefe90_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-avm45006f933-b4d1-44db-b870-7db1e4f327d3_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fk660832990d-22a4-4da1-9fc3-a6c1d77bf14e_4608x3456.jpeg'}"
Seremban 2,300000,Seremban 2, Negeri Sembilan,3.0,"Bandar Ainsdale, Negeri Sembilan",Freehold,Partly Furnished,1040.0,"['Kitchen Cabinet', 'Balcony', 'Parking', 'Playground', 'Retail Stores', '24-Hour Security']",2.0,1.0,Townhouse,288.46,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mhu0cc46d129-52dc-4edc-b198-cfa5111adefc_1152x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5xb0f4235881-45cc-4f39-b52e-ff37bf38ccb3_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b6q47f404d82-2109-4f54-9434-c5c95fd344a3_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cz9kee37cf17-f581-40ad-9a85-9f9ba4525c38_499x374.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o1u17ecd414d-3a7e-4e99-aa52-1fd950c5c7b5_970x647.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qs3bd39a8ca9-d462-4d8d-aa56-a166a01a77c1_720x540.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o3p25535d125-22bb-4780-a818-abd099d51ad4_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ujqzee36d577-fd58-46a2-8e84-9dc2bf8fedd1_651x365.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pk875ffaedc4-0f09-4782-bc9e-a64274fbd437_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r3vi3f19d3c6-2a7e-403a-8ba2-0e3e882129ce_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2lwz6a77d4e5-6ed6-4d23-8d96-feca15787f80_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bf6p9970720c-2dd6-4459-8043-fb17ab12d91d_540x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v3m248248888-74ed-4be2-af6e-ae7f93908ee0_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z65hd7ae8cf1-94e0-4365-a4ab-347f9855600e_485x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1d7v24cbabac-69c4-47ec-aca9-790fe7ed4dc9_485x1080.jpeg'}"
"Taman Tasik Puchong, Puchong",305000,Puchong, Selangor,3.0,"Taman Tasik Puchong, 47100, Selangor",Leasehold,Unfurnished,1000.0,['24-Hour Security'],2.0,1.0,Townhouse,305.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h02h191e0a28-661b-452a-abdb-e9404933c273_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7tos66ea13af-c79f-4968-9e8f-578d0b1f3141_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hu4e9e7658e9-ec90-4230-9ab7-98f93cb3c0be_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tv81cd6a1e6c-201c-4ea9-8941-2192d791a8be_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ax21d727479c-8f0e-42be-8be5-f7bb4ac19bd4_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5xv7d416e31d-c4df-4e9d-a01e-90d482c479ae_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bbtj30f726c3-c875-402d-bb64-0b510bed50c9_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iem23e8d04de-cc4a-4d70-a867-b49869cd186d_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nddke2d592e5-45cb-447c-812e-e98618a85190_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vgun49bc1ecb-ce8f-4028-b108-cc8a4750e6bf_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s4uwba84b760-fcaa-40a0-8ae5-00a4cf783185_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pjucef37701f-e495-48e5-ac4b-79f89ee06b06_720x1280.jpeg'}"
"Subang, Shah Alam",270000,Shah Alam, Selangor,3.0,"Jalan Sigma U6/14, Subang, 40150, Selangor",Freehold,Unfurnished,883.0,['Kitchen Cabinet'],2.0,,Townhouse,305.78,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7nwhf3043de2-3729-48c2-86a3-9e738695d206_1024x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-63cx65d3003c-be24-4647-a59b-043f74834d66_1024x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-18sl4952ff81-b100-4146-941e-c8826407a663_1024x576.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5f1kd0df62b4-b186-4df3-be3e-229310f92156_1024x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-00hm931e36ef-e0cf-4176-9504-5b5285d3d336_1024x1024.jpeg'}"
"Kota Kemuning, Shah Alam",650000,Shah Alam, Selangor,5.0,"Kota Kemuning, Bukit Rimau, Antilla Lagoon Villas, Kota Kemuning, 40460, Selangor",Freehold,Partly Furnished,1918.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground']",3.0,2.0,Townhouse,338.89,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-osr016c85b1d-4c22-43d2-ad72-f92a6e4bd2dc_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zd9k6cea54bd-f158-4e5a-8356-08ce9ffd2924_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l3ulac9c5cea-cf88-45b1-bef0-1a567562c01f_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p1ps9146b7e9-2084-4f64-b3c7-323c5ff2e862_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qw1o22f159c5-3185-4abd-ba94-3cab675fff4b_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4d987ac4f7ad-83fb-4797-bafa-5505316f087f_1080x810.jpeg'}"
"Townhouse Jalan Wangsa Permai, Aman Puri, KIP, Kepong",410000,Kepong, Kuala Lumpur,3.0,"Townhouse Jalan Wangsa Permai, Aman Puri, KIP, 52100, Kuala Lumpur",Leasehold,Unfurnished,1300.0,[],3.0,,Townhouse,315.38,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sbyt90fc36e1-e5b7-4157-9b7a-09f70def2a39_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2y2x2adf3c90-7675-4e77-8899-1f89e25c28f2_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ehaq9afe768b-05e5-431c-8a7b-a28380516789_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-072bc70677a9-4a4b-46c0-93e2-c8df456540cc_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gvzsfa818727-62e1-4f36-ac65-5877b9968c6e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6nirc4921204-98d0-44ad-8979-c2d7f7934b8f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b1omd94f512f-55ed-4e96-8ade-5c9c3362474f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mbyh0734a5d3-7650-423c-8130-5a44798a7e0f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6c0713fbce76-9fb1-4cde-8620-4a3cdf7ad26c_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p2tr9c8c0cd3-e2d1-4ba6-87ca-c1c172aa0e9f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gfkg7f404b8a-efe5-4301-a9ea-5c50c9a67445_960x1280.jpeg'}"
"Townhouse House Amansiara / Ground Floor ForSell, Rawang",345000,Rawang, Selangor,3.0,"jalan amansiara 1, taman amansiara, 68100 batu caves, selangor, Townhouse House Amansiara / Ground Floor ForSell, 68100, Selangor",Leasehold,Unfurnished,1261.0,['Kitchen Cabinet'],2.0,,Townhouse,273.59,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j2y1eaa3e4eb-b1fa-4fc8-af5a-b29e853d6118_1024x766.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ahg80218f2a0-5439-47a8-b234-305a13c423ba_766x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qqhk322a3300-eb94-4b6d-ae6a-39341efe9e45_1024x766.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-np407a90a2ff-97c7-4eba-8faa-7f28147e34a8_766x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xlk54f55046c-1276-4d65-89a6-7becfe514cd8_1024x766.jpeg'}"
"Taman Setapak Indah, Setapak",600000,Setapak, Kuala Lumpur,4.0,"Taman Setapak Indah, 53300, Kuala Lumpur",Leasehold,Unfurnished,1760.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,,Townhouse,340.91,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cgoae148664f-7ad2-4ea6-954f-6245a99a07a8_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lc8r58165006-40fe-4af4-b03f-0fdc35e0ae43_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jyw3266f821c-4cc1-447d-8656-75fab337ca70_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wiegce4990f2-9242-49d9-a87e-5befb56c53a0_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qwk71a515166-8fb6-426e-8cbe-884c1b1ad82c_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-au8r05001a31-3fb1-491d-942e-e3e03aa19f3d_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-45nzed7abed1-2354-4af6-af6f-a6ca1eade476_768x1024.jpeg'}"
"Taman Indah, Tampoi",328000,Tampoi, Johor,3.0,"Taman Indah, 81200, Johor",Leasehold,Unfurnished,925.0,[],2.0,,Townhouse,354.59,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tr7u3c427798-5c86-4549-b2b3-afcc0e8bdcca_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t08v3afa2fda-9d70-4a71-aa5a-cc1d8bd0003c_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rpto38a2fa75-83c3-4f12-a7d7-6c5c03379c07_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-slyxe39cebe7-9474-44fd-bf7f-8a5dd3470a8b_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ejyu89aee553-24d1-4354-b526-9afd15a1ff5c_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ib651128b3f2-cdf5-4f68-b6fc-99fe0e5706b4_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gjyl85807a7b-55c6-4371-bf5c-8b2fdd18dbdc_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pau2456e2e8d-5c51-47bd-95a0-c78e8c961bd0_481x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q03ze707a49e-58fa-4d8c-a5bd-1af297ca3613_1200x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-35u3e88d301f-8547-41c9-8fbd-8d33256b0939_481x1080.jpeg'}"
